ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumVanadium
413820,H10 N2 O8 S2 V1,449.52,2,281.154,301.0,0.101325,2.08,2005,5,1.0
19081,Cu0.009 O5 V2,517.77,6,182.447,120.0,0.101325,3.51,2020,3,2.0
19082,Li0.67 O5 V2,531.61,6,186.5241,110.0,0.101325,3.5,2020,3,2.0
19085,Li1.17 O5 V2,534.32,6,189.9936,110.0,0.101325,3.54,2020,3,2.0
19083,Li0.47 O5 V2,530.33,6,185.1363,110.0,0.101325,3.48,2020,3,2.0
19084,Li0.39 O5 V2,521.56,6,184.5812,110.0,0.101325,3.53,2020,3,2.0
82559,Mg2.54 Mo0.92 O8 V1.08,907.22,6,333.0194,153.0,0.101325,3.66,1996,4,1.08
19086,Li0.1 O5 V2,517.91,6,182.5689,110.0,0.101325,3.51,2020,3,2.0
87769,Cs1 K2 La1 O8 V2,475.16,2,579.8919999999999,293.0,0.101325,4.05,1999,5,2.0
82577,H3 O8 P2 V1,599.49,4,243.896,293.0,0.101325,2.7,1996,4,1.0
239275,K0.3 O3 Ta0.15 V0.15 W0.7,355.32,6,223.2055,293.0,0.101325,6.26,2016,5,0.15
239273,K0.3 O3 Ta0.1 V0.1 W0.8,351.84,6,229.99599999999998,293.0,0.101325,6.51,2016,5,0.1
239274,K0.3 O3 Ta0.125 V0.125 W0.75,353.75,6,226.6008,293.0,0.101325,6.38,2016,5,0.125
239271,K0.3 O3 Ta0.05 V0.05 W0.9,352.12,6,236.7865,293.0,0.101325,6.7,2016,5,0.05
239272,K0.3 O3 Ta0.075 V0.075 W0.85,351.74,6,233.3913,293.0,0.101325,6.61,2016,5,0.075
239270,K0.3 O3 Ta0.025 V0.025 W0.95,353.55,6,240.1818,293.0,0.101325,6.77,2016,5,0.025
239267,K0.3 O3 V0.16 W0.84,349.98,6,222.3114,293.0,0.101325,6.33,2016,4,0.16
239268,K0.3 O3 V0.18 W0.82,350.12,6,219.6532,293.0,0.101325,6.25,2016,4,0.18
21012,Li1 O5 Te1 V1,418.88,4,265.474,293.0,0.101325,4.21,1973,4,1.0
239265,K0.3 O3 V0.1 W0.9,350.56,6,230.28599999999997,293.0,0.101325,6.55,2016,4,0.1
82618,La0.7 Li0.9 O4 V1,331.71,4,218.4181,295.0,0.101325,4.37,1996,4,1.0
239266,K0.3 O3 V0.15 W0.85,349.74,6,223.6405,293.0,0.101325,6.37,2016,4,0.15
82619,La0.95 Li0.15 O4 V1,333.66,4,247.9414,295.0,0.101325,4.94,1996,4,1.0
55870,Al1 O4 V1,426.65,6,141.916,293.0,0.101325,3.31,2004,3,1.0
239264,K0.3 O3 V0.08 W0.92,350.39,6,232.9442,293.0,0.101325,6.62,2016,4,0.08
171748,F2 Li5 O8 P2 V1,711.75,4,313.567,150.0,0.101325,2.93,2006,5,1.0
21030,H4 F2 N1 O2 V1,377.21,4,138.977,293.0,0.101325,2.45,1973,5,1.0
615394,B2 Ru1 V1,75.45,2,173.632,293.0,0.101325,7.64,1973,3,1.0
95578,O3 V1 Y1,223.26,4,187.842,100.0,0.101325,5.59,2002,3,1.0
95577,O3 V1 Y1,222.87,4,187.842,65.0,0.101325,5.6,2002,3,1.0
95579,O3 V1 Y1,224.13,4,187.842,295.0,0.101325,5.57,2002,3,1.0
81897,Bi0.72 Eu0.28 O4 V1,341.27,4,307.9504,293.0,0.101325,5.99,1996,4,1.0
21064,Ca1 O6 V2,251.43,2,237.954,293.0,0.101325,3.14,1972,3,2.0
21065,Cd1 O6 V2,241.41,2,310.274,293.0,0.101325,4.27,1972,3,2.0
21067,Cu1 O6 V2,209.46,2,261.42400000000004,293.0,0.101325,4.14,1972,3,2.0
50008,K1 O8 V3,316.4,2,319.91200000000003,293.0,0.101325,3.36,1997,3,3.0
50009,O8 Rb1 V3,329.1,2,366.282,293.0,0.101325,3.7,1997,3,3.0
45060,B1 O3 V1,259.34,6,109.74799999999999,293.0,0.101325,4.22,1964,3,1.0
163034,C3 H9 O4 V1,610.23,4,160.041,173.0,0.101325,1.74,2000,4,1.0
50010,Cs1 O8 V3,348.94,2,413.722,293.0,0.101325,3.94,1997,3,3.0
239303,Li3 O4 V1,170.6,2,135.753,293.0,0.101325,2.64,2016,3,1.0
19134,N1 Na3 O9 P3 Ti0.5 V0.5,840.86,4,369.298,293.0,0.101325,2.92,2020,6,0.5
21085,Mg3 O8 V2,576.92,4,302.802,293.0,0.101325,3.49,1971,3,2.0
186486,K0.5 Na0.6 O19 V10.5,658.08,2,872.195,293.0,0.101325,4.4,2011,4,10.5
82079,Ag1 O3 V1,504.69,8,206.80700000000002,293.0,0.101325,5.44,1996,3,1.0
82112,Cl6 La3 O4 V1,562.38,2,744.3660000000001,293.0,0.101325,4.4,1996,4,1.0
239304,Li3.2 N0.24 O3.76 V1,170.52,2,136.6627,293.0,0.101325,2.66,2016,4,1.0
631850,Fe2 Ga1 V1,192.7,4,232.36,293.0,0.101325,8.01,1983,3,1.0
82250,H2 Al1 O10 P2 Rb1 V1,859.57,4,387.336,293.0,0.101325,2.99,1996,6,1.0
5967,Al1.938 Fe0.13 Mg0.056 Mn0.001 O4 V0.001 Zn0.839,530.91,8,179.8564,293.0,0.101325,4.5,2019,7,0.001
5962,Al1.987 Fe0.032 Mg0.977 Mn0.002 O4 V0.001,529.06,8,143.3042,293.0,0.101325,3.6,2019,6,0.001
5961,Al1.999 Fe0.007 Mg0.993 O4 V0.001,529.2,8,142.5107,293.0,0.101325,3.58,2019,5,0.001
109849,C4 H6 K3 O13 V1,662.83,2,430.319,293.0,0.101325,2.16,1974,5,1.0
5971,C6.97 V8,577.34,4,491.2367,293.0,0.101325,5.65,2015,2,8.0
5970,C6.97 V8,577.82,4,491.2367,293.0,0.101325,5.65,2015,2,8.0
82274,O16 Pb1.32 V8.35,290.09,1,954.8238,293.0,0.101325,5.47,1996,3,8.35
648267,P1 V1,54.47,2,81.91,293.0,0.101325,4.99,1954,2,1.0
109850,C4 H6 K3 O13 V1,664.8,2,430.319,293.0,0.101325,2.15,1986,5,1.0
648271,P1 V2,154.47,4,132.85,293.0,0.101325,5.71,1988,2,2.0
648274,C1 P3 V5,195.54,2,359.621,293.0,0.101325,6.11,1973,3,5.0
648275,P3 V4,746.37,8,296.67,293.0,0.101325,5.28,1973,2,4.0
648272,P1 V3,419.71,8,183.79,293.0,0.101325,5.82,1988,2,3.0
109864,C2 H2 K3 O10 V1,961.28,4,354.26800000000003,293.0,0.101325,2.45,1975,5,1.0
648278,P1 V2,151.73,4,132.85,293.0,0.101325,5.82,1979,2,2.0
648276,P2 V1,164.47,4,112.88,293.0,0.101325,4.56,1964,2,1.0
22101,Cl2 V1,65.53,1,121.84,293.0,0.101325,3.09,1959,2,1.0
40082,H1 O5 Pb1 V1 Zn1,436.45,4,404.50300000000004,293.0,0.101325,6.16,1964,5,1.0
40083,H1 O5 Pb1 V1 Zn1,436.45,4,404.50300000000004,293.0,0.101325,6.16,1964,5,1.0
40085,H4 Ca1 O8 V2,324.82,2,273.98400000000004,293.0,0.101325,2.8,1960,4,2.0
95685,H2 Na3 O12 Si4 V1,525.88,2,426.25800000000004,293.0,0.101325,2.69,2002,5,1.0
82535,H1 K1 O7 Se2 V1,333.19,2,360.961,293.0,0.101325,3.6,1996,5,1.0
82564,Sb2 Si1 V4,458.73,4,475.346,293.0,0.101325,6.88,1996,3,4.0
250002,O7 V2 Zn2,279.59,2,344.61300000000006,293.0,0.101325,4.09,2003,3,2.0
163126,Na1 O6 Si2 V1,422.78,4,226.09599999999998,293.0,1520.0,3.55,2009,4,1.0
197752,Pt1 V1,56.65,2,246.03,293.0,0.101325,14.42,1973,2,1.0
163127,Na1 O6 Si2 V1,416.42,4,226.09599999999998,293.0,3470.0,3.61,2009,4,1.0
163125,Na1 O6 Si2 V1,428.06,4,226.09599999999998,293.0,0.101325,3.51,2009,4,1.0
6017,Fe0.794 Mg0.992 O4 V1.04,591.79,8,185.43400000000003,298.0,0.101325,4.16,2019,4,1.04
6006,Cr0.992 Mg0.986 O4 V0.874,582.12,8,184.0712,298.0,0.101325,4.2,2019,4,0.8740000000000001
6003,Mg1.015 O4 V1.942,592.49,8,187.5961,298.0,0.101325,4.21,2019,3,1.942
163132,Na1 O6 Si2 V1,413.31,4,226.09599999999998,293.0,4610.0,3.63,2009,4,1.0
76616,Al0.04 Cu0.06 F2 Fe1.9 O8 P0.08 Pb1 V1.92,398.72,2,584.4716,293.0,0.101325,4.87,1998,8,1.92
163133,Na1 O6 Si2 V1,410.21,4,226.09599999999998,293.0,6100.0,3.66,2009,4,1.0
163130,Na1 O6 Si2 V1,397.52,4,226.09599999999998,293.0,10930.0,3.78,2009,4,1.0
163131,Na1 O6 Si2 V1,405.18,4,226.09599999999998,293.0,7620.0,3.71,2009,4,1.0
163128,Na1 O6 Si2 V1,406.26,4,226.09599999999998,293.0,7180.0,3.7,2009,4,1.0
163129,Na1 O6 Si2 V1,400.93,4,226.09599999999998,293.0,9390.0,3.75,2009,4,1.0
615551,B4 Tb1 V1,240.65,4,253.104,293.0,0.101325,6.99,1970,3,1.0
40122,Er1 O4 V1,315.96,4,282.19599999999997,77.0,0.101325,5.93,1968,3,1.0
109907,C4 H12 F1 Na3 O15 V1,780.1,2,439.035,293.0,0.101325,1.87,1976,6,1.0
64770,S4 V1,839.77,8,179.196,293.0,0.101325,2.83,1972,2,1.0
76643,Te1 V1,77.21,2,178.54,293.0,0.101325,7.68,1949,2,1.0
82685,O9 P2 Sr1 V2,696.23,4,395.431,293.0,0.101325,3.77,1996,4,2.0
420769,H4 Co1 O8 V2,705.47,4,292.834,293.0,0.101325,2.76,2011,4,2.0
82689,Ca1 O5 V2,200.17,2,221.955,297.0,0.101325,3.68,1996,3,2.0
22177,C7 V8,578.07,4,491.597,293.0,0.101325,5.65,1970,2,8.0
250054,Co1 Li1 O4 V1,567.6,8,180.805,293.0,0.101325,4.23,2003,4,1.0
250053,Co1 Li1 O4 V1,567.33,8,180.805,293.0,0.101325,4.23,2003,4,1.0
250055,Co1.25 Li0.5 O4 V1,286.54,4,192.06799999999998,293.0,0.101325,4.45,2003,4,1.0
615586,B4 Th1 V1,264.07,4,326.214,293.0,0.101325,8.21,1974,3,1.0
631974,Fe10 Gd1 V2,346.29,2,817.63,293.0,0.101325,7.84,1987,3,2.0
252180,Fe3 Mn0.3 Na1.4 O12 V3,970.88,4,561.026,296.0,0.101325,3.84,2016,5,3.0
76675,Ni1 P1 V2,50.37,1,191.56,293.0,0.101325,6.32,1981,3,2.0
76702,Ni1 Sb1 V1,193.6,4,231.4,293.0,0.101325,7.94,1963,3,1.0
150082,H8 Cl6 Cs3 O4 V1,890.12,2,734.43,293.0,0.101325,2.74,2004,5,1.0
163234,Na2 O7 V3,979.57,6,310.793,200.0,0.101325,3.16,2008,3,3.0
615644,B4 U1 V1,227.12,4,332.214,293.0,0.101325,9.72,1975,3,1.0
76724,Ni0.56 Si2 V5.44,104.89,1,366.1632,293.0,0.101325,5.8,1977,3,5.44
615646,B4 U1 V1,241.71,4,332.214,293.0,0.101325,9.13,1975,3,1.0
22263,C1 V1,72.25,4,62.951,293.0,0.101325,5.79,1947,2,1.0
615657,B2 V1,23.79,1,72.562,293.0,0.101325,5.07,1969,2,1.0
615659,B4 V3,120.51,2,196.06400000000002,293.0,0.101325,5.4,1969,2,3.0
615658,B1 V1,73.19,4,61.751000000000005,293.0,0.101325,5.6,1969,2,1.0
615660,B3 V2,168.07,4,134.313,293.0,0.101325,5.31,1969,2,2.0
615663,B2 V1,23.71,1,72.562,293.0,0.101325,5.08,1972,2,1.0
615662,B2 V3,99.76,2,174.442,293.0,0.101325,5.81,1969,2,3.0
615667,B2 V1,23.46,1,72.562,293.0,0.101325,5.14,1967,2,1.0
615666,B2 V1,23.77,1,72.562,300.0,0.101325,5.07,1988,2,1.0
615668,B4 V3,119.25,2,196.06400000000002,293.0,0.101325,5.46,1956,2,3.0
615671,B4 V3,117.11,2,196.06400000000002,293.0,0.101325,5.56,1969,2,3.0
253866,F2 Na1 O2 V1,313.38,4,143.928,295.0,0.101325,3.05,2015,4,1.0
615674,B2 V1,23.63,1,72.562,293.0,0.101325,5.1,1963,2,1.0
253867,F2 Na1 O2 V1,155.74,2,143.928,295.0,0.101325,3.07,2015,4,1.0
615676,B4 V3,120.58,2,196.06400000000002,293.0,0.101325,5.4,1963,2,3.0
253865,F2 Na1 O2 V1,309.66,4,143.928,173.0,0.101325,3.09,2015,4,1.0
615679,B4 V1 Y1,241.55,4,183.08900000000003,293.0,0.101325,5.03,1970,3,1.0
615678,B2 V1,23.91,1,72.562,293.0,0.101325,5.04,1954,2,1.0
632069,Fe0.46 Ge0.17 N0.01 V0.36,276.15,20,56.5098,293.0,0.101325,6.8,1968,4,0.36
163282,Al1.944 Fe0.836 Mg0.206 Mn0.001 O4 Ti0.001 V0.003 Zn0.008,540.37,8,168.9222,293.0,0.101325,4.15,2009,8,0.003
163280,Al1.92 Cr0.002 Fe0.891 Mg0.164 Mn0.007 O4 Si0.001 Ti0.005 V0.004 Zn0.004,540.83,8,170.7682,293.0,0.101325,4.19,2009,10,0.004
163281,Al1.965 Fe0.838 Mg0.189 O4 V0.004 Zn0.004,540.55,8,168.8738,293.0,0.101325,4.15,2009,6,0.004
163278,Al1.91 Cr0.001 Fe0.93 Mg0.144 Mn0.005 O4 Si0.002 Ti0.006 V0.002 Zn0.002,541.68,8,171.8718,293.0,0.101325,4.22,2009,10,0.002
82860,O5 Rb0.48 V2,408.58,4,222.9006,293.0,0.101325,3.62,1996,3,2.0
163279,Al1.93 Cr0.002 Fe0.897 Mg0.149 Mn0.007 O4 Si0.001 Ti0.006 V0.004 Zn0.004,541.42,8,171.0563,293.0,0.101325,4.2,2009,10,0.004
22321,N1 V1,70.44,4,64.947,293.0,0.101325,6.12,1968,2,1.0
109758,C4 H14 N6 O14 P2 V2,403.07,1,534.004,293.0,0.101325,2.2,2001,6,2.0
253879,Ca1 Co3 O12 V4,326.21,2,612.618,293.0,54600.0,6.24,2017,4,4.0
253880,Ca1 Co3 O12 V4,349.18,2,612.618,296.0,32550.0,5.83,2017,4,4.0
253877,Ca1 Co3 O12 V4,391.96,2,612.618,293.0,2200.0,5.19,2017,4,4.0
253878,Ca1 Co3 O12 V4,363.23,2,612.618,30.0,20800.0,5.6,2017,4,4.0
76810,C1 Cr0.4 V0.6,70.55,4,63.375,293.0,0.101325,5.97,1965,3,0.6
76811,C1 Cr0.6 V0.4,69.63,4,63.586999999999996,293.0,0.101325,6.07,1968,3,0.4
163338,H1 Fe0.962 O2 V0.038,137.98,4,88.6694,293.0,0.101325,4.27,2009,4,0.038
163339,H1 Fe0.992 O2 V0.008,137.56,4,88.8167,293.0,0.101325,4.29,2009,4,0.008
163336,H1 Fe0.922 O2 V0.078,137.82,4,88.473,293.0,0.101325,4.26,2009,4,0.078
163337,H1 Fe0.956 O2 V0.044,137.86,4,88.64,293.0,0.101325,4.27,2009,4,0.044
163334,H1 Fe0.867 O2 V0.133,138.12,4,88.20299999999999,293.0,0.101325,4.24,2009,4,0.133
163335,H1 Fe0.878 O2 V0.122,138.0,4,88.257,293.0,0.101325,4.25,2009,4,0.122
163340,H1 Fe0.992 O2 V0.008,137.85,4,88.8167,293.0,0.101325,4.28,2009,4,0.008
60767,O5 V2,179.21,2,181.875,292.0,0.101325,3.37,1986,2,2.0
632154,Fe0.55 Ge0.15 V0.3,716.92,58,56.888000000000005,293.0,0.101325,7.64,1968,3,0.3
632158,Fe0.6 Ge0.25 V0.15,23.94,2,59.2985,293.0,0.101325,8.23,1983,3,0.15
632156,Fe0.6 Ge1 V2.4,106.36,2,228.356,293.0,0.101325,7.13,1979,3,2.4
632157,Fe2.7 Ge1 V0.3,98.5,2,238.667,293.0,0.101325,8.05,1979,3,0.3
23056,C2 B48 V1.29,397.72,1,608.6626,293.0,0.101325,2.54,1980,3,1.29
76869,H1 Fe0.5 Mn0.5 O9 Pb2 V2,386.33,2,716.654,293.0,0.101325,6.16,1997,6,2.0
632226,H12 Fe1 V1 Zr1,234.47,4,210.106,293.0,0.101325,5.95,1985,4,1.0
632224,H4 Fe1 V1 Zr1,226.4,4,202.042,293.0,0.101325,5.93,1982,4,1.0
63282,H6 Cu3 O11 V2,446.88,2,474.56699999999995,293.0,0.101325,3.53,1988,4,2.0
632225,H13.5 Fe0.5 V1.5 Zr1,493.04,8,209.16299999999998,293.0,0.101325,5.64,1985,4,1.5
83097,Cu1.07 Hg0.66 La0.2 O4.82 Sr1.8 V0.34,127.58,1,480.3207,293.0,0.101325,6.25,1996,6,0.34
59244,Li1 O6 Si2 V1,413.08,4,210.045,293.0,0.101325,3.38,1997,4,1.0
87800,O9 Pb2 V3,755.7,4,711.191,290.0,0.101325,6.25,1999,3,3.0
87801,O9 Pb2 V3,756.18,4,711.191,290.0,0.101325,6.25,1999,3,3.0
87802,O9 Pb2 V3,751.09,4,711.191,2.0,0.101325,6.29,1999,3,3.0
59251,H6 O11 V2 Zn3,228.15,1,480.027,295.0,0.101325,3.49,1997,4,2.0
163464,Co5.41 Sm0.78 V0.032,84.04,1,437.7144,293.0,0.101325,8.65,2009,3,0.032
172092,Al1.632 Cr0.243 Fe0.361 Mg0.744 Mn0.004 Ni0.009 O4 Si0.001 Ti0.001 V0.001 Zn0.004,542.02,8,160.0484,293.0,0.101325,3.92,2003,11,0.001
172091,Al1.659 Cr0.232 Fe0.296 Mg0.797 Mn0.003 Ni0.008 O4 Si0.001 Ti0.003 V0.002 Zn0.003,540.75,8,157.8308,293.0,0.101325,3.88,2003,11,0.002
9499,Eu2 O4 V1,185.09,2,418.856,293.0,0.101325,7.52,1976,3,1.0
172090,Al1.711 Cr0.216 Fe0.263 Mg0.794 Mn0.002 Ni0.008 O4 Ti0.001 V0.002 Zn0.003,539.23,8,156.3069,293.0,0.101325,3.85,2003,10,0.002
172089,Al1.737 Cr0.205 Fe0.239 Mg0.806 Mn0.002 Ni0.008 O4 Ti0.001 V0.002,538.52,8,155.1916,293.0,0.101325,3.83,2003,9,0.002
172095,Al1.152 Cr0.694 Fe0.45 Mg0.68 Mn0.005 Ni0.005 O4 Si0.001 Ti0.009 V0.004,555.43,8,174.0595,293.0,0.101325,4.16,2003,10,0.004
172094,Al1.335 Cr0.546 Fe0.391 Mg0.708 Mn0.005 Ni0.005 O4 Si0.001 Ti0.006 V0.003,550.16,8,168.4917,293.0,0.101325,4.07,2003,10,0.003
172093,Al1.531 Cr0.41 Fe0.254 Mg0.789 Mn0.003 Ni0.007 O4 Si0.001 Ti0.002 V0.001 Zn0.002,542.78,8,160.8702,293.0,0.101325,3.94,2003,11,0.001
632274,Fe1.2 Hf1 V0.8,182.85,4,286.262,293.0,0.101325,10.4,1975,3,0.8
150283,Ca1 O3 V1,214.59,4,139.017,293.0,0.101325,4.3,2004,3,1.0
23194,Ba1 S3 V1,219.66,2,284.472,293.0,0.101325,4.3,1969,3,1.0
163495,O6.16 V14,216.42,1,811.7138,293.0,0.101325,6.23,2007,2,14.0
163494,O6 V14,216.42,1,809.154,293.0,0.101325,6.21,2007,2,14.0
186884,H12 F6 N3 V1,751.09,4,219.05700000000002,293.0,0.101325,1.94,2012,4,1.0
59305,Li2 O13 V6,465.59,2,527.505,293.0,0.101325,3.76,1997,3,6.0
186883,F6 K2 Na1 V1,575.52,4,266.13,293.0,0.101325,3.07,2012,4,1.0
96538,O2 V0.03 Zr0.97,140.56,4,122.0096,293.0,0.101325,5.77,2003,3,0.03
96540,O2 V0.09 Zr0.91,140.47,4,119.5928,293.0,0.101325,5.65,2003,3,0.09
96539,O2 V0.05 Zr0.95,140.53,4,121.204,293.0,0.101325,5.73,2003,3,0.05
96542,O2 V0.12 Zr0.88,140.43,4,118.3844,293.0,0.101325,5.6,2003,3,0.12
96541,O2 V0.06 Zr0.94,140.55,4,120.8012,293.0,0.101325,5.71,2003,3,0.06
150326,O8 Rb2 V3,438.01,2,451.75199999999995,173.0,0.101325,3.43,2004,3,3.0
23282,Ga1 O5 V2,489.66,6,251.595,293.0,0.101325,5.12,1980,3,2.0
186931,H2 Ba1 Cu3 O10 V2,633.03,3,591.876,293.0,0.101325,4.66,2012,5,2.0
632369,Fe10 Ho1 V2,342.73,2,825.31,293.0,0.101325,8.0,1987,3,2.0
150381,O9 Pb1 U1 V2,787.15,4,691.091,293.0,0.101325,5.83,2004,4,2.0
23317,H8 F4 N2 O1 V1,527.83,4,179.017,293.0,0.101325,2.25,1980,5,1.0
83280,H4 Li1.2 O9.34 V3.34,216.95,1,331.9291,293.0,0.101325,2.54,1996,4,3.34
83295,Bi2 Co0.1 O5.35 V0.9,237.67,2,555.2937,298.0,0.101325,7.76,1996,4,0.9
83296,Bi2 Co0.2 O5.24 V0.8,238.6,2,554.3328,298.0,0.101325,7.72,1996,4,0.8
163600,O12 Rb1 Se2 V3,505.83,2,588.198,293.0,0.101325,3.86,2009,4,3.0
150399,Bi1 Mg1 O5 V1,443.5,4,364.225,293.0,0.101325,5.45,2004,4,1.0
163601,O12 Se2 Tl1 V3,502.43,2,707.0980000000001,296.0,0.101325,4.67,2009,4,3.0
253957,O5 V2,179.21,2,181.875,298.0,0.101325,3.37,2017,2,2.0
632445,Fe0.5 Li1 S2 V0.5,61.18,1,124.462,293.0,0.101325,3.38,1979,4,0.5
150447,Bi3 O10 Sr0.5 V2,456.72,2,932.62,293.0,0.101325,6.78,2004,4,2.0
187024,H8 O11 Sr1 V3,477.66,2,424.49300000000005,298.0,0.101325,2.95,2011,4,3.0
253956,H1 Mg0.17 O5 V2,549.38,6,187.0157,298.0,0.101325,3.39,2017,4,2.0
23423,O11 Re2 V2,734.76,4,650.269,293.0,0.101325,5.88,1970,3,2.0
253968,Ba2 Fe0.6 S6 V1.4,219.92,1,571.89,298.0,0.101325,4.32,2017,4,1.4
416935,H24 N8 Ni1 O10 V2,382.18,1,456.82800000000003,120.0,0.101325,1.98,2008,5,2.0
616089,Ba1 S3 Ti0.5 V0.5,220.77,2,282.952,293.0,0.101325,4.26,1979,4,0.5
616097,Ba1 S3 V1,217.98,2,284.472,293.0,0.101325,4.33,1979,3,1.0
616099,Ba1 S3 V1,434.55,4,284.472,60.0,0.101325,4.35,1986,3,1.0
616098,Ba1 S3 V1,219.69,2,284.472,298.0,0.101325,4.3,1986,3,1.0
632484,Fe10 Lu1 V2,339.66,2,835.35,293.0,0.101325,8.17,1987,3,2.0
187064,Cr0.15 Ti0.8 V0.05,32.94,2,48.667,293.0,0.101325,4.91,2012,3,0.05
187065,Cr0.1 Ti0.8 V0.1,33.27,2,48.614,293.0,0.101325,4.85,2012,3,0.1
250094,Ca1 Cu3 O12 V4,386.55,2,626.4780000000001,293.0,0.101325,5.38,2003,4,4.0
250093,Cu3 Na0.82 O12 V4,381.35,2,605.2498,293.0,0.101325,5.27,2003,4,4.0
250102,Na2 O12 Sr1 V4,561.17,2,529.3480000000001,293.0,0.101325,3.13,2003,4,4.0
187070,Cr0.1 Ti0.7 V0.2,32.53,2,48.918,293.0,0.101325,4.99,2012,3,0.2
187071,Ti0.7 V0.3,33.12,2,48.812,293.0,0.101325,4.9,2012,2,0.3
250104,O12 Rb2 Sr1 V4,556.44,2,654.308,293.0,0.101325,3.91,2003,4,4.0
187068,Cr0.2 Ti0.7 V0.1,32.55,2,49.023999999999994,293.0,0.101325,5.0,2012,3,0.1
250103,K2 O12 Sr1 V4,636.36,2,561.568,293.0,0.101325,2.93,2003,4,4.0
187069,Cr0.15 Ti0.7 V0.15,32.27,2,48.971000000000004,293.0,0.101325,5.04,2012,3,0.15
83423,Ca0.36 Cu2 Hg0.52 O6.81 Sr2 V0.48 Y0.64,174.89,1,611.3792,293.0,0.101325,5.8,1996,7,0.48
250106,Cs2 O12 Sr1 V4,349.73,1,749.188,293.0,0.101325,3.56,2003,4,4.0
187066,Cr0.07 Ti0.8 V0.13,33.49,2,48.5822,293.0,0.101325,4.82,2012,3,0.13
250105,Cs2 O12 Sr1 V4,699.36,2,749.188,293.0,0.101325,3.56,2003,4,4.0
187067,Ti0.8 V0.2,33.77,2,48.508,293.0,0.101325,4.77,2012,2,0.2
23469,Mg1 O8 V3,591.77,4,305.122,293.0,0.101325,3.42,1973,3,3.0
23477,Li1 O3 V1,469.95,8,105.876,293.0,0.101325,2.99,1973,3,1.0
23481,Ba1 O6 V2,845.17,6,335.214,293.0,0.101325,3.95,1973,3,2.0
54003,H6.84 Ba1.045 O19.42 V7,816.61,2,817.6956,223.0,0.101325,3.33,1998,4,7.0
23485,O5 Pb0.193 V2,541.37,6,221.8627,293.0,0.101325,4.08,1969,3,2.0
23499,O5 U1 V1,364.21,4,368.965,293.0,0.101325,6.73,1970,3,1.0
281323,H3 Cu1 O7 V2,264.53,2,280.447,293.0,0.101325,3.52,2003,4,2.0
83484,O8 V4 Yb1,554.65,4,504.792,293.0,0.101325,6.05,1997,3,4.0
281336,H8 Co1 O14 P2 V2,541.58,2,454.8,296.0,0.101325,2.79,2003,5,2.0
23517,F1 Na1 O4 V2,196.15,2,207.86599999999999,293.0,0.101325,3.52,1971,4,2.0
281365,O8 V4 Y1,561.59,4,420.657,293.0,0.101325,4.98,2003,3,4.0
281367,O8 V4 Y1,561.61,4,420.657,293.0,0.101325,4.98,2003,3,4.0
281366,O8 V4 Y1,281.04,2,420.657,293.0,0.101325,4.97,2003,3,4.0
281368,O8 V4 Y1,281.04,2,420.657,293.0,0.101325,4.97,2003,3,4.0
88133,H8 Ba1 O14 P2 V2,517.59,2,533.21,293.0,0.101325,3.42,1999,5,2.0
172297,Al0.054 Cr1.804 Fe0.005 Mg0.99 O4 V0.142 Zn0.007,579.41,8,191.2981,296.0,0.101325,4.39,2003,7,0.142
23559,P1 V3,419.08,8,183.79,293.0,0.101325,5.83,1971,2,3.0
172300,Al0.078 Cr1.67 Fe0.003 Mg0.97 Mn0.002 O4 V0.26 Zn0.005,579.45,8,190.3698,296.0,0.101325,4.36,2003,8,0.26
150569,Ga1 Sn2 V2,707.69,8,408.98,293.0,0.101325,7.68,1990,3,2.0
172299,Al0.064 Cr1.75 Fe0.002 Mg0.99 O4 V0.19 Zn0.006,578.72,8,190.9721,296.0,0.101325,4.38,2003,7,0.19
172298,Al0.078 Cr1.708 Fe0.003 Mg0.987 Mn0.002 O4 V0.15 Zn0.008,580.74,8,187.3518,296.0,0.101325,4.29,2003,8,0.15
83530,Ni0.5 O11 Sr1 V5.5,377.35,2,573.134,293.0,0.101325,5.04,1997,4,5.5
172305,Al0.02 Cr1.4 Fe0.005 Mg0.99 Mn0.002 O4 V0.58 Zn0.008,585.62,8,191.8598,296.0,0.101325,4.35,2003,8,0.58
172304,Al0.09 Cr1.36 Fe0.01 Mg0.987 Mn0.003 O4 V0.552 Zn0.005,582.41,8,190.3072,296.0,0.101325,4.34,2003,8,0.552
172303,Al0.086 Cr1.36 Fe0.01 Mg0.99 Mn0.003 O4 V0.55 Zn0.005,584.55,8,190.1704,296.0,0.101325,4.32,2003,8,0.55
172302,Al0.09 Cr1.38 Fe0.018 Mg0.979 Mn0.004 O4 V0.524 Zn0.005,581.74,8,190.2282,296.0,0.101325,4.34,2003,8,0.524
172309,Al0.02 Cr1.02 Fe0.002 Mg0.983 O4 V0.96 Zn0.015,588.48,8,191.467,296.0,0.101325,4.32,2003,7,0.96
172308,Al0.024 Cr1.24 Fe0.009 Mg0.99 O4 V0.74 Zn0.008,586.08,8,191.9116,296.0,0.101325,4.35,2003,7,0.74
172307,Al0.02 Cr1.3 Fe0.01 Mg0.99 Mn0.003 O4 V0.68,584.89,8,191.565,296.0,0.101325,4.35,2003,7,0.68
