ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumVanadium
171697,H1262 K43 Mo214 Na11 O1404 S12 V34,75762.03,2,48316.7700,173.00,0.101325,2.12,2006,7,34.0
413819,H46 Mg1 Na4 O51 V10,2202.50,2,1487.9870,298.00,0.101325,2.24,2005,5,10.0
87728,H48 Eu2 O52 V10,2145.83,2,1693.6520,293.00,0.101325,2.62,1999,4,10.0
95476,Bi2 Cu0.1 O5.35 V0.9,238.68,2,555.7557,293.00,0.101325,7.73,2002,4,0.9
648076,P2 S6 V2,377.23,2,356.2040,293.00,0.101325,3.14,1970,3,2.0
162939,Ge1 La0.8 Mo0.2 O8 Sr2.2 V0.8,549.59,3,564.4140,293.00,0.101325,5.12,2009,6,0.8
95477,Bi1.96 Cu0.16 La0.04 O5.35 V0.84,238.83,2,553.7095,293.00,0.101325,7.70,2002,5,0.84
413820,H10 N2 O8 S2 V1,449.52,2,281.1540,301.00,0.101325,2.08,2005,5,1.0
19081,Cu0.009 O5 V2,517.77,6,182.4470,120.00,0.101325,3.51,2020,3,2.0
19082,Li0.67 O5 V2,531.61,6,186.5241,110.00,0.101325,3.50,2020,3,2.0
19085,Li1.17 O5 V2,534.32,6,189.9936,110.00,0.101325,3.54,2020,3,2.0
19083,Li0.47 O5 V2,530.33,6,185.1363,110.00,0.101325,3.48,2020,3,2.0
19084,Li0.39 O5 V2,521.56,6,184.5812,110.00,0.101325,3.53,2020,3,2.0
82559,Mg2.54 Mo0.92 O8 V1.08,907.22,6,333.0194,153.00,0.101325,3.66,1996,4,1.08
19086,Li0.1 O5 V2,517.91,6,182.5689,110.00,0.101325,3.51,2020,3,2.0
87769,Cs1 K2 La1 O8 V2,475.16,2,579.8920,293.00,0.101325,4.05,1999,5,2.0
82577,H3 O8 P2 V1,599.49,4,243.8960,293.00,0.101325,2.70,1996,4,1.0
648122,P1 Se7 Tl1 V6,278.88,1,1093.7000,293.00,0.101325,6.51,1986,4,6.0
95525,Eu5 O7 S6 V3,641.90,2,1216.9970,293.00,0.101325,6.30,2002,4,3.0
55859,Ba0.05 K0.95 Li1 Mg0.43 Mn1.57 Na2 O24 Si8 Ti0.34 V1.66,1856.59,4,903.1505,293.00,0.101325,3.23,2003,10,1.66
239275,K0.3 O3 Ta0.15 V0.15 W0.7,355.32,6,223.2055,293.00,0.101325,6.26,2016,5,0.15
239273,K0.3 O3 Ta0.1 V0.1 W0.8,351.84,6,229.9960,293.00,0.101325,6.51,2016,5,0.1
239274,K0.3 O3 Ta0.125 V0.125 W0.75,353.75,6,226.6008,293.00,0.101325,6.38,2016,5,0.125
239271,K0.3 O3 Ta0.05 V0.05 W0.9,352.12,6,236.7865,293.00,0.101325,6.70,2016,5,0.05
239272,K0.3 O3 Ta0.075 V0.075 W0.85,351.74,6,233.3913,293.00,0.101325,6.61,2016,5,0.075
239270,K0.3 O3 Ta0.025 V0.025 W0.95,353.55,6,240.1818,293.00,0.101325,6.77,2016,5,0.025
239267,K0.3 O3 V0.16 W0.84,349.98,6,222.3114,293.00,0.101325,6.33,2016,4,0.16
239268,K0.3 O3 V0.18 W0.82,350.12,6,219.6532,293.00,0.101325,6.25,2016,4,0.18
21012,Li1 O5 Te1 V1,418.88,4,265.4740,293.00,0.101325,4.21,1973,4,1.0
239265,K0.3 O3 V0.1 W0.9,350.56,6,230.2860,293.00,0.101325,6.55,2016,4,0.1
82618,La0.7 Li0.9 O4 V1,331.71,4,218.4181,295.00,0.101325,4.37,1996,4,1.0
239266,K0.3 O3 V0.15 W0.85,349.74,6,223.6405,293.00,0.101325,6.37,2016,4,0.15
82619,La0.95 Li0.15 O4 V1,333.66,4,247.9414,295.00,0.101325,4.94,1996,4,1.0
55870,Al1 O4 V1,426.65,6,141.9160,293.00,0.101325,3.31,2004,3,1.0
239264,K0.3 O3 V0.08 W0.92,350.39,6,232.9442,293.00,0.101325,6.62,2016,4,0.08
171748,F2 Li5 O8 P2 V1,711.75,4,313.5670,150.00,0.101325,2.93,2006,5,1.0
21030,H4 F2 N1 O2 V1,377.21,4,138.9770,293.00,0.101325,2.45,1973,5,1.0
615394,B2 Ru1 V1,75.45,2,173.6320,293.00,0.101325,7.64,1973,3,1.0
95563,H92 N7 O72 V3 W10,10941.20,8,3334.0330,183.00,0.101325,4.05,2002,5,3.0
162990,C8 H54 N4 O54 S1 V16,3161.21,2,1917.5980,173.00,0.101325,2.01,2009,6,16.0
95578,O3 V1 Y1,223.26,4,187.8420,100.00,0.101325,5.59,2002,3,1.0
95577,O3 V1 Y1,222.87,4,187.8420,65.00,0.101325,5.60,2002,3,1.0
95579,O3 V1 Y1,224.13,4,187.8420,295.00,0.101325,5.57,2002,3,1.0
81897,Bi0.72 Eu0.28 O4 V1,341.27,4,307.9504,293.00,0.101325,5.99,1996,4,1.0
21064,Ca1 O6 V2,251.43,2,237.9540,293.00,0.101325,3.14,1972,3,2.0
21065,Cd1 O6 V2,241.41,2,310.2740,293.00,0.101325,4.27,1972,3,2.0
21067,Cu1 O6 V2,209.46,2,261.4240,293.00,0.101325,4.14,1972,3,2.0
50006,Cl4 Li1.294 V1.206,1110.97,8,212.2127,293.00,0.101325,2.54,1997,3,1.206
50008,K1 O8 V3,316.40,2,319.9120,293.00,0.101325,3.36,1997,3,3.0
50009,O8 Rb1 V3,329.10,2,366.2820,293.00,0.101325,3.70,1997,3,3.0
45060,B1 O3 V1,259.34,6,109.7480,293.00,0.101325,4.22,1964,3,1.0
163034,C3 H9 O4 V1,610.23,4,160.0410,173.00,0.101325,1.74,2000,4,1.0
50010,Cs1 O8 V3,348.94,2,413.7220,293.00,0.101325,3.94,1997,3,3.0
239303,Li3 O4 V1,170.60,2,135.7530,293.00,0.101325,2.64,2016,3,1.0
19134,N1 Na3 O9 P3 Ti0.5 V0.5,840.86,4,369.2980,293.00,0.101325,2.92,2020,6,0.5
163032,C14 H32 O12 V2,6850.99,12,494.2780,143.00,0.101325,1.44,2000,4,2.0
109697,C4 H1 K3 O11.4 V1,1157.84,4,399.6806,293.00,0.101325,2.29,1986,5,1.0
163033,C20 H44 O12 V2,1431.07,2,578.4400,173.00,0.101325,1.34,2000,4,2.0
21085,Mg3 O8 V2,576.92,4,302.8020,293.00,0.101325,3.49,1971,3,2.0
163030,C12 H27 O4 V1,1661.58,4,286.2840,173.00,0.101325,1.14,2000,4,1.0
163031,C14 H32 O12 V2,2303.13,4,494.2780,183.00,0.101325,1.43,2000,4,2.0
186486,K0.5 Na0.6 O19 V10.5,658.08,2,872.1950,293.00,0.101325,4.40,2011,4,10.5
82079,Ag1 O3 V1,504.69,8,206.8070,293.00,0.101325,5.44,1996,3,1.0
82097,Bi26 Mo6.14 O68 V3.86,1612.05,1,7307.1120,293.00,0.101325,7.53,1996,4,3.86
82112,Cl6 La3 O4 V1,562.38,2,744.3660,293.00,0.101325,4.40,1996,4,1.0
239304,Li3.2 N0.24 O3.76 V1,170.52,2,136.6627,293.00,0.101325,2.66,2016,4,1.0
631850,Fe2 Ga1 V1,192.70,4,232.3600,293.00,0.101325,8.01,1983,3,1.0
430471,Nd4 O22 Si4 V4.53 Zn0.47,1612.54,4,1302.7641,301.00,0.101325,5.37,2016,5,4.53
430470,Ce4 O22 Si4 V4.77 Zn0.23,1639.79,4,1282.8209,301.00,0.101325,5.20,2016,5,4.77
82250,H2 Al1 O10 P2 Rb1 V1,859.57,4,387.3360,293.00,0.101325,2.99,1996,6,1.0
430472,O22 Pr4 Si4 V4.74 Zn0.26,1625.02,4,1286.4138,301.00,0.101325,5.26,2016,5,4.74
5967,Al1.938 Fe0.13 Mg0.056 Mn0.001 O4 V0.001 Zn0.839,530.91,8,179.8564,293.00,0.101325,4.50,2019,7,0.001
430473,La4 O22 Si4 V4.73 Zn0.27,1657.80,4,1278.5581,301.00,0.101325,5.12,2016,5,4.73
5962,Al1.987 Fe0.032 Mg0.977 Mn0.002 O4 V0.001,529.06,8,143.3042,293.00,0.101325,3.60,2019,6,0.001
5961,Al1.999 Fe0.007 Mg0.993 O4 V0.001,529.20,8,142.5107,293.00,0.101325,3.58,2019,5,0.001
95653,Mn5 O16 Pb3 V2,329.02,1,1254.1340,293.00,0.101325,6.33,2002,4,2.0
109849,C4 H6 K3 O13 V1,662.83,2,430.3190,293.00,0.101325,2.16,1974,5,1.0
5971,C6.97 V8,577.34,4,491.2367,293.00,0.101325,5.65,2015,2,8.0
171823,Al0.42 Ca2.97 Cr0.152 Fe1.025 Hf0.008 Mg0.124 O12 Sc0.154 Si1.899 Ti0.654 V0.004 Zr0.584,1874.97,8,537.0118,293.00,0.101325,3.80,2005,12,0.004
5970,C6.97 V8,577.82,4,491.2367,293.00,0.101325,5.65,2015,2,8.0
82274,O16 Pb1.32 V8.35,290.09,1,954.8238,293.00,0.101325,5.47,1996,3,8.35
648267,P1 V1,54.47,2,81.9100,293.00,0.101325,4.99,1954,2,1.0
109850,C4 H6 K3 O13 V1,664.80,2,430.3190,293.00,0.101325,2.15,1986,5,1.0
163090,C3 H9 O3 Sn1 V1,1567.66,8,262.7320,293.00,0.101325,2.23,2001,5,1.0
648271,P1 V2,154.47,4,132.8500,293.00,0.101325,5.71,1988,2,2.0
163089,C8 H24 O9 Sn4 V2,2238.58,4,840.9110,220.00,0.101325,2.50,2001,5,2.0
648274,C1 P3 V5,195.54,2,359.6210,293.00,0.101325,6.11,1973,3,5.0
648275,P3 V4,746.37,8,296.6700,293.00,0.101325,5.28,1973,2,4.0
109862,C8 H16 K4 O32 V4,2916.09,4,984.3440,293.00,0.101325,2.24,1976,5,4.0
648272,P1 V3,419.71,8,183.7900,293.00,0.101325,5.82,1988,2,3.0
109864,C2 H2 K3 O10 V1,961.28,4,354.2680,293.00,0.101325,2.45,1975,5,1.0
82309,C1 H18 F2 N1 O26 P4 V5,1221.10,2,876.7160,296.00,0.101325,2.38,1996,7,5.0
648278,P1 V2,151.73,4,132.8500,293.00,0.101325,5.82,1979,2,2.0
648276,P2 V1,164.47,4,112.8800,293.00,0.101325,4.56,1964,2,1.0
22101,Cl2 V1,65.53,1,121.8400,293.00,0.101325,3.09,1959,2,1.0
40082,H1 O5 Pb1 V1 Zn1,436.45,4,404.5030,293.00,0.101325,6.16,1964,5,1.0
40083,H1 O5 Pb1 V1 Zn1,436.45,4,404.5030,293.00,0.101325,6.16,1964,5,1.0
40085,H4 Ca1 O8 V2,324.82,2,273.9840,293.00,0.101325,2.80,1960,4,2.0
95685,H2 Na3 O12 Si4 V1,525.88,2,426.2580,293.00,0.101325,2.69,2002,5,1.0
82535,H1 K1 O7 Se2 V1,333.19,2,360.9610,293.00,0.101325,3.60,1996,5,1.0
82564,Sb2 Si1 V4,458.73,4,475.3460,293.00,0.101325,6.88,1996,3,4.0
250002,O7 V2 Zn2,279.59,2,344.6130,293.00,0.101325,4.09,2003,3,2.0
163126,Na1 O6 Si2 V1,422.78,4,226.0960,293.00,1520.0,3.55,2009,4,1.0
197752,Pt1 V1,56.65,2,246.0300,293.00,0.101325,14.42,1973,2,1.0
163127,Na1 O6 Si2 V1,416.42,4,226.0960,293.00,3470.0,3.61,2009,4,1.0
163125,Na1 O6 Si2 V1,428.06,4,226.0960,293.00,0.101325,3.51,2009,4,1.0
6017,Fe0.794 Mg0.992 O4 V1.04,591.79,8,185.4340,298.00,0.101325,4.16,2019,4,1.04
6006,Cr0.992 Mg0.986 O4 V0.874,582.12,8,184.0712,298.00,0.101325,4.20,2019,4,0.874
6003,Mg1.015 O4 V1.942,592.49,8,187.5961,298.00,0.101325,4.21,2019,3,1.942
163132,Na1 O6 Si2 V1,413.31,4,226.0960,293.00,4610.0,3.63,2009,4,1.0
76616,Al0.04 Cu0.06 F2 Fe1.9 O8 P0.08 Pb1 V1.92,398.72,2,584.4716,293.00,0.101325,4.87,1998,8,1.92
163133,Na1 O6 Si2 V1,410.21,4,226.0960,293.00,6100.0,3.66,2009,4,1.0
163130,Na1 O6 Si2 V1,397.52,4,226.0960,293.00,10930.0,3.78,2009,4,1.0
163131,Na1 O6 Si2 V1,405.18,4,226.0960,293.00,7620.0,3.71,2009,4,1.0
163128,Na1 O6 Si2 V1,406.26,4,226.0960,293.00,7180.0,3.70,2009,4,1.0
163129,Na1 O6 Si2 V1,400.93,4,226.0960,293.00,9390.0,3.75,2009,4,1.0
615551,B4 Tb1 V1,240.65,4,253.1040,293.00,0.101325,6.99,1970,3,1.0
252167,C98 Cl24.22 O0.66 V0.66,3812.79,2,2079.8567,100.00,0.101325,1.81,2016,4,0.66
40122,Er1 O4 V1,315.96,4,282.1960,77.00,0.101325,5.93,1968,3,1.0
109907,C4 H12 F1 Na3 O15 V1,780.10,2,439.0350,293.00,0.101325,1.87,1976,6,1.0
250034,H29 Na1 O53 V1 W12,2170.61,2,3157.3090,150.00,0.101325,4.83,2003,5,1.0
64770,S4 V1,839.77,8,179.1960,293.00,0.101325,2.83,1972,2,1.0
76643,Te1 V1,77.21,2,178.5400,293.00,0.101325,7.68,1949,2,1.0
82685,O9 P2 Sr1 V2,696.23,4,395.4310,293.00,0.101325,3.77,1996,4,2.0
420769,H4 Co1 O8 V2,705.47,4,292.8340,293.00,0.101325,2.76,2011,4,2.0
82689,Ca1 O5 V2,200.17,2,221.9550,297.00,0.101325,3.68,1996,3,2.0
22177,C7 V8,578.07,4,491.5970,293.00,0.101325,5.65,1970,2,8.0
250054,Co1 Li1 O4 V1,567.60,8,180.8050,293.00,0.101325,4.23,2003,4,1.0
250053,Co1 Li1 O4 V1,567.33,8,180.8050,293.00,0.101325,4.23,2003,4,1.0
186567,Li9 O29 P8 V3,1117.17,2,927.0020,293.00,0.101325,2.76,2012,4,3.0
250055,Co1.25 Li0.5 O4 V1,286.54,4,192.0680,293.00,0.101325,4.45,2003,4,1.0
615586,B4 Th1 V1,264.07,4,326.2140,293.00,0.101325,8.21,1974,3,1.0
631974,Fe10 Gd1 V2,346.29,2,817.6300,293.00,0.101325,7.84,1987,3,2.0
82717,Cd3 Cs3 O36 P12 V1,1629.66,2,1734.4740,293.00,0.101325,3.53,1996,5,1.0
252180,Fe3 Mn0.3 Na1.4 O12 V3,970.88,4,561.0260,296.00,0.101325,3.84,2016,5,3.0
76675,Ni1 P1 V2,50.37,1,191.5600,293.00,0.101325,6.32,1981,3,2.0
82726,Nd4 O22 Si4 V5,807.09,2,1295.9820,293.00,0.101325,5.33,1996,4,5.0
76702,Ni1 Sb1 V1,193.60,4,231.4000,293.00,0.101325,7.94,1963,3,1.0
150082,H8 Cl6 Cs3 O4 V1,890.12,2,734.4300,293.00,0.101325,2.74,2004,5,1.0
163234,Na2 O7 V3,979.57,6,310.7930,200.00,0.101325,3.16,2008,3,3.0
615644,B4 U1 V1,227.12,4,332.2140,293.00,0.101325,9.72,1975,3,1.0
76724,Ni0.56 Si2 V5.44,104.89,1,366.1632,293.00,0.101325,5.80,1977,3,5.44
615646,B4 U1 V1,241.71,4,332.2140,293.00,0.101325,9.13,1975,3,1.0
22263,C1 V1,72.25,4,62.9510,293.00,0.101325,5.79,1947,2,1.0
615657,B2 V1,23.79,1,72.5620,293.00,0.101325,5.07,1969,2,1.0
252216,C8 H40 N2 Na2 O27 V2 W4,3360.43,4,1479.6550,150.00,0.101325,2.92,2016,7,2.0
252217,C19.32 H81.1 N4.83 O81.17 Se2 V11.46 W10.14,5323.94,2,4286.0254,150.00,0.101325,2.67,2016,7,11.46
615659,B4 V3,120.51,2,196.0640,293.00,0.101325,5.40,1969,2,3.0
615658,B1 V1,73.19,4,61.7510,293.00,0.101325,5.60,1969,2,1.0
615660,B3 V2,168.07,4,134.3130,293.00,0.101325,5.31,1969,2,2.0
615663,B2 V1,23.71,1,72.5620,293.00,0.101325,5.08,1972,2,1.0
615662,B2 V3,99.76,2,174.4420,293.00,0.101325,5.81,1969,2,3.0
615667,B2 V1,23.46,1,72.5620,293.00,0.101325,5.14,1967,2,1.0
615666,B2 V1,23.77,1,72.5620,300.00,0.101325,5.07,1988,2,1.0
615668,B4 V3,119.25,2,196.0640,293.00,0.101325,5.46,1956,2,3.0
615671,B4 V3,117.11,2,196.0640,293.00,0.101325,5.56,1969,2,3.0
253866,F2 Na1 O2 V1,313.38,4,143.9280,295.00,0.101325,3.05,2015,4,1.0
615674,B2 V1,23.63,1,72.5620,293.00,0.101325,5.10,1963,2,1.0
253867,F2 Na1 O2 V1,155.74,2,143.9280,295.00,0.101325,3.07,2015,4,1.0
615676,B4 V3,120.58,2,196.0640,293.00,0.101325,5.40,1963,2,3.0
253865,F2 Na1 O2 V1,309.66,4,143.9280,173.00,0.101325,3.09,2015,4,1.0
615679,B4 V1 Y1,241.55,4,183.0890,293.00,0.101325,5.03,1970,3,1.0
615678,B2 V1,23.91,1,72.5620,293.00,0.101325,5.04,1954,2,1.0
632069,Fe0.46 Ge0.17 N0.01 V0.36,276.15,20,56.5098,293.00,0.101325,6.80,1968,4,0.36
163282,Al1.944 Fe0.836 Mg0.206 Mn0.001 O4 Ti0.001 V0.003 Zn0.008,540.37,8,168.9222,293.00,0.101325,4.15,2009,8,0.003
163280,Al1.92 Cr0.002 Fe0.891 Mg0.164 Mn0.007 O4 Si0.001 Ti0.005 V0.004 Zn0.004,540.83,8,170.7682,293.00,0.101325,4.19,2009,10,0.004
163281,Al1.965 Fe0.838 Mg0.189 O4 V0.004 Zn0.004,540.55,8,168.8738,293.00,0.101325,4.15,2009,6,0.004
163278,Al1.91 Cr0.001 Fe0.93 Mg0.144 Mn0.005 O4 Si0.002 Ti0.006 V0.002 Zn0.002,541.68,8,171.8718,293.00,0.101325,4.22,2009,10,0.002
82860,O5 Rb0.48 V2,408.58,4,222.9006,293.00,0.101325,3.62,1996,3,2.0
109757,C4 H12 K6 Mo6 O38 V2,3554.75,4,1580.2220,293.00,0.101325,2.95,2002,6,2.0
163279,Al1.93 Cr0.002 Fe0.897 Mg0.149 Mn0.007 O4 Si0.001 Ti0.006 V0.004 Zn0.004,541.42,8,171.0563,293.00,0.101325,4.20,2009,10,0.004
22321,N1 V1,70.44,4,64.9470,293.00,0.101325,6.12,1968,2,1.0
109758,C4 H14 N6 O14 P2 V2,403.07,1,534.0040,293.00,0.101325,2.20,2001,6,2.0
22326,C5 H4 K3 N6 O3 V1,1291.81,4,364.3660,293.00,0.101325,1.87,1970,6,1.0
109764,C112 H204 Cs10 O148 V32,23430.03,4,6877.8960,130.00,0.101325,1.95,2003,5,32.0
253879,Ca1 Co3 O12 V4,326.21,2,612.6180,293.00,54600.0,6.24,2017,4,4.0
253880,Ca1 Co3 O12 V4,349.18,2,612.6180,296.00,32550.0,5.83,2017,4,4.0
253877,Ca1 Co3 O12 V4,391.96,2,612.6180,293.00,2200.0,5.19,2017,4,4.0
253878,Ca1 Co3 O12 V4,363.23,2,612.6180,30.00,20800.0,5.60,2017,4,4.0
76810,C1 Cr0.4 V0.6,70.55,4,63.3750,293.00,0.101325,5.97,1965,3,0.6
76811,C1 Cr0.6 V0.4,69.63,4,63.5870,293.00,0.101325,6.07,1968,3,0.4
163338,H1 Fe0.962 O2 V0.038,137.98,4,88.6694,293.00,0.101325,4.27,2009,4,0.038
163339,H1 Fe0.992 O2 V0.008,137.56,4,88.8167,293.00,0.101325,4.29,2009,4,0.008
163336,H1 Fe0.922 O2 V0.078,137.82,4,88.4730,293.00,0.101325,4.26,2009,4,0.078
163337,H1 Fe0.956 O2 V0.044,137.86,4,88.6400,293.00,0.101325,4.27,2009,4,0.044
163334,H1 Fe0.867 O2 V0.133,138.12,4,88.2030,293.00,0.101325,4.24,2009,4,0.133
163335,H1 Fe0.878 O2 V0.122,138.00,4,88.2570,293.00,0.101325,4.25,2009,4,0.122
163340,H1 Fe0.992 O2 V0.008,137.85,4,88.8167,293.00,0.101325,4.28,2009,4,0.008
23018,H56 Nd2 O56 V10,2294.46,2,1750.2720,293.00,0.101325,2.53,1976,4,10.0
60767,O5 V2,179.21,2,181.8750,292.00,0.101325,3.37,1986,2,2.0
632154,Fe0.55 Ge0.15 V0.3,716.92,58,56.8880,293.00,0.101325,7.64,1968,3,0.3
632158,Fe0.6 Ge0.25 V0.15,23.94,2,59.2985,293.00,0.101325,8.23,1983,3,0.15
632156,Fe0.6 Ge1 V2.4,106.36,2,228.3560,293.00,0.101325,7.13,1979,3,2.4
632157,Fe2.7 Ge1 V0.3,98.50,2,238.6670,293.00,0.101325,8.05,1979,3,0.3
23056,C2 B48 V1.29,397.72,1,608.6626,293.00,0.101325,2.54,1980,3,1.29
76869,H1 Fe0.5 Mn0.5 O9 Pb2 V2,386.33,2,716.6540,293.00,0.101325,6.16,1997,6,2.0
76879,H3.03 Al5.52 B3 Ca0.81 F0.97 Li0.02 Mg3.59 Na0.18 O30.03 Si5.81 Ti0.03 V0.03,1583.45,3,973.4564,293.00,0.101325,3.06,1995,12,0.03
76880,H3.17 Al5.89 B3 Ca0.76 F0.83 Li0.06 Mg3.33 Na0.23 O30.17 Si5.66 Ti0.03 V0.03,1580.57,3,972.0495,293.00,0.101325,3.06,1995,12,0.03
76881,H3.17 Al5.82 B3 Ca0.7 F0.83 Li0.08 Mg3.29 Na0.29 O30.17 Si5.73 Ti0.03 V0.05,1579.25,3,971.2867,293.00,0.101325,3.06,1995,12,0.05
76882,H3.26 Al6.13 B3 Ca0.77 F0.74 Li0.11 Mg3.11 Na0.2 O30.26 Si5.55 Ti0.03 V0.07,1576.17,3,972.0033,293.00,0.101325,3.07,1995,12,0.07
76883,H3.21 Al5.76 B3 Ca0.6 F0.78 Li0.09 Mg3.201 Na0.36 O30.21 Si5.808 Ti0.021 V0.12,1579.29,3,970.2307,293.00,0.101325,3.06,1995,12,0.12
76884,H3.09 Al5.92 B3 Ca0.72 F0.91 Li0.06 Mg3.19 Na0.25 O30.09 Si5.58 Ti0.03 V0.22,1582.57,3,975.9033,293.00,0.101325,3.07,1995,12,0.22
76885,H3.19 Al6.09 B3 Ca0.77 F0.81 Li0.08 Mg3.14 Na0.21 O30.19 Si5.51 Ti0.03 V0.15,1580.68,3,974.7664,293.00,0.101325,3.07,1995,12,0.15
76886,H3.2 Al5.87 B3 Ca0.77 F0.8 Li0.05 Mg3.29 Na0.2 O30.2 Si5.62 Ti0.04 V0.13,1583.48,3,974.5690,293.00,0.101325,3.07,1995,12,0.13
76887,H3.15 Al5.92 B3 Ca0.75 F0.85 Li0.06 Mg3.21 Na0.22 O30.15 Si5.6 Ti0.03 V0.18,1582.18,3,975.3067,293.00,0.101325,3.07,1995,12,0.18
23107,H26 K6 Mo10 O53 V3,1195.20,1,2220.9750,293.00,0.101325,3.09,1980,5,3.0
632226,H12 Fe1 V1 Zr1,234.47,4,210.1060,293.00,0.101325,5.95,1985,4,1.0
632224,H4 Fe1 V1 Zr1,226.40,4,202.0420,293.00,0.101325,5.93,1982,4,1.0
63282,H6 Cu3 O11 V2,446.88,2,474.5670,293.00,0.101325,3.53,1988,4,2.0
632225,H13.5 Fe0.5 V1.5 Zr1,493.04,8,209.1630,293.00,0.101325,5.64,1985,4,1.5
83097,Cu1.07 Hg0.66 La0.2 O4.82 Sr1.8 V0.34,127.58,1,480.3207,293.00,0.101325,6.25,1996,6,0.34
59244,Li1 O6 Si2 V1,413.08,4,210.0450,293.00,0.101325,3.38,1997,4,1.0
87800,O9 Pb2 V3,755.70,4,711.1910,290.00,0.101325,6.25,1999,3,3.0
87801,O9 Pb2 V3,756.18,4,711.1910,290.00,0.101325,6.25,1999,3,3.0
87802,O9 Pb2 V3,751.09,4,711.1910,2.00,0.101325,6.29,1999,3,3.0
59251,H6 O11 V2 Zn3,228.15,1,480.0270,295.00,0.101325,3.49,1997,4,2.0
163464,Co5.41 Sm0.78 V0.032,84.04,1,437.7144,293.00,0.101325,8.65,2009,3,0.032
172092,Al1.632 Cr0.243 Fe0.361 Mg0.744 Mn0.004 Ni0.009 O4 Si0.001 Ti0.001 V0.001 Zn0.004,542.02,8,160.0484,293.00,0.101325,3.92,2003,11,0.001
172091,Al1.659 Cr0.232 Fe0.296 Mg0.797 Mn0.003 Ni0.008 O4 Si0.001 Ti0.003 V0.002 Zn0.003,540.75,8,157.8308,293.00,0.101325,3.88,2003,11,0.002
9499,Eu2 O4 V1,185.09,2,418.8560,293.00,0.101325,7.52,1976,3,1.0
172090,Al1.711 Cr0.216 Fe0.263 Mg0.794 Mn0.002 Ni0.008 O4 Ti0.001 V0.002 Zn0.003,539.23,8,156.3069,293.00,0.101325,3.85,2003,10,0.002
172089,Al1.737 Cr0.205 Fe0.239 Mg0.806 Mn0.002 Ni0.008 O4 Ti0.001 V0.002,538.52,8,155.1916,293.00,0.101325,3.83,2003,9,0.002
172095,Al1.152 Cr0.694 Fe0.45 Mg0.68 Mn0.005 Ni0.005 O4 Si0.001 Ti0.009 V0.004,555.43,8,174.0595,293.00,0.101325,4.16,2003,10,0.004
172094,Al1.335 Cr0.546 Fe0.391 Mg0.708 Mn0.005 Ni0.005 O4 Si0.001 Ti0.006 V0.003,550.16,8,168.4917,293.00,0.101325,4.07,2003,10,0.003
87818,Ba1 O17 P4 V3,1298.84,4,686.0230,293.00,0.101325,3.51,1999,4,3.0
172093,Al1.531 Cr0.41 Fe0.254 Mg0.789 Mn0.003 Ni0.007 O4 Si0.001 Ti0.002 V0.001 Zn0.002,542.78,8,160.8702,293.00,0.101325,3.94,2003,11,0.001
87819,O17 P4 Sr1 V3,1246.42,4,636.3030,293.00,0.101325,3.39,1999,4,3.0
87820,O17 P4 Pb1 V3,1252.19,4,755.8730,293.00,0.101325,4.01,1999,4,3.0
632274,Fe1.2 Hf1 V0.8,182.85,4,286.2620,293.00,0.101325,10.40,1975,3,0.8
150283,Ca1 O3 V1,214.59,4,139.0170,293.00,0.101325,4.30,2004,3,1.0
23194,Ba1 S3 V1,219.66,2,284.4720,293.00,0.101325,4.30,1969,3,1.0
172107,H2.82 Al2.682 B3 Ca0.097 Cr3.9 F0.393 Fe0.042 K0.014 Mg2.208 Na0.829 O30.607 Si5.982 Ti0.03 V0.147 Zn0.012,1622.22,3,1064.8204,293.00,0.101325,3.27,2004,15,0.147
172106,H3 Al2.856 B3 Ca0.043 Cr3.372 F0.361 Fe0.027 K0.027 Mg2.085 Na0.842 O30.639 Si5.868 Ti0.003 V0.783 Zn0.009,1625.73,3,1064.6660,293.00,0.101325,3.26,2004,15,0.783
172105,H2.982 Al2.388 B3 Ca0.068 Cr4.029 F0.332 Fe0.036 K0.017 Mg2.322 Na0.892 O30.668 Si5.976 Ti0.03 V0.243,1629.56,3,1070.3534,293.00,0.101325,3.27,2004,14,0.243
172104,H3 Al2.1 B3 Ca0.073 Cr4.347 F0.381 Fe0.051 K0.017 Mg2.244 Na0.88 O30.618 Si5.886 Ti0.003 V0.354 Zn0.021,1634.86,3,1081.3405,293.00,0.101325,3.29,2004,15,0.354
172108,H3 Al3.354 B3 Ca0.028 Cr3.15 F0.259 Fe0.036 K0.022 Mg2.169 Na0.888 O30.741 Si5.988 Ti0.003 V0.279 Zn0.015,1611.40,3,1047.1462,293.00,0.101325,3.24,2004,15,0.279
163495,O6.16 V14,216.42,1,811.7138,293.00,0.101325,6.23,2007,2,14.0
163494,O6 V14,216.42,1,809.1540,293.00,0.101325,6.21,2007,2,14.0
59294,Ba6 O5 S11 V4,2425.44,4,1460.4990,293.00,0.101325,4.00,1997,4,4.0
186884,H12 F6 N3 V1,751.09,4,219.0570,293.00,0.101325,1.94,2012,4,1.0
172129,H4 Al1.01 K0.084 Mg0.08 Mn0.92 O10 Si2 V0.99,1483.86,8,353.6484,293.00,0.101325,3.17,2005,8,0.99
59305,Li2 O13 V6,465.59,2,527.5050,293.00,0.101325,3.76,1997,3,6.0
